range,cityuf,citycd,pv2,barrelsa08,mfrcode,city08,lv4,rangehwy,co2a,mpgdata,uhighway,highway08,tcharger,startstop,comb08u,year,model,fueltype,displ,highwayuf,highwaye,cylinders,co2,charge240,phevblended,drive,highwaya08u,highwaya08,make,highway08u,phevcomb,fuelcosta08,ucitya,ghgscore,combe,basemodel,phevcity,barrels08,fuelcost08,pv4,fescore,co2tailpipegpm,citya08u,charge240b,comba08u,rangecitya,charge120,co2tailpipeagpm,fueltype1,lv2,id,trany,highwaycd,yousavespend,citya08,ucity,vclass,createdon,city08u,combineduf,modifiedon,rangecity,citye,comb08,eng_dscr,uhighwaya,rangehwya,phevhwy,hpv,engid,hlv,comba08,combinedcd,fueltype2,atvtype,rangea,evmotor,ghgscorea,scharger,guzzler
0,0.0,0.0,0,0.0,FMX,25,0,0.0,-1,N,43.3331,28,T,Y,26.0,2022,Bronco Sport 4WD,Regular,1.5,0.0,0.0,3.0,342,0.0,false,All-Wheel Drive,0.0,0,Ford,28.0,0,0,0.0,5,0.0,Bronco Sport,0,11.442692307692308,2050,0,5,342.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44816,Automatic 8-spd,0.0,-750,0,32.7286,Small Sport Utility Vehicle 4WD,2021-11-04,25.2927,0.0,2022-01-12,0.0,0.0,26,SIDI,0.0,0.0,0,0,82,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,23,0,0.0,-1,N,36.8,26,,Y,24.5194,2022,Explorer HEV AWD,Regular,3.3,0.0,0.0,6.0,361,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,26.0636,0,0,0.0,5,0.0,Explorer,0,11.900400000000001,2150,0,5,361.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44824,Automatic (S10),0.0,-1250,0,30.0,Standard Sport Utility Vehicle 4WD,2021-11-04,23.3858,0.0,2022-01-12,0.0,0.0,25,SIDI & PFI; Hybrid,0.0,0.0,0,0,94,0,0,0.0,,Hybrid,,280V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,Y,28.911,17,T,Y,18.2052,2022,Bronco Sasquatch 4WD,Regular,2.3,0.0,0.0,4.0,494,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.0,0,0,0.0,3,0.0,Bronco,0,16.528333333333336,3000,0,3,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45000,Automatic (S10),0.0,-5500,0,22.7281,Small Sport Utility Vehicle 4WD,2021-12-20,18.1378,0.0,2022-03-25,0.0,0.0,18,SIDI & PFI,0.0,0.0,0,0,150,0,0,0.0,,,,,,,
0,0.0,0.0,85,0.0,FMX,20,0,0.0,-1,N,45.845,27,T,Y,23.0,2022,Mustang HO Coupe,Regular,2.3,0.0,0.0,4.0,386,0.0,false,Rear-Wheel Drive,0.0,0,Ford,27.0,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,45048,Automatic (S10),0.0,-2250,0,27.2531,Subcompact Cars,2022-01-12,20.0,0.0,2022-03-25,0.0,0.0,23,SIDI,0.0,0.0,0,0,70,0,0,0.0,,,,,,,
0,0.0,0.0,80,0.0,FMX,20,0,0.0,-1,N,41.6612,27,T,N,23.0,2022,Mustang Convertible,Regular,2.3,0.0,0.0,4.0,386,0.0,false,Rear-Wheel Drive,0.0,0,Ford,27.0,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,45055,Manual 6-spd,0.0,-2250,0,26.2025,Subcompact Cars,2022-01-12,20.0,0.0,2022-03-25,0.0,0.0,23,SIDI,0.0,0.0,0,0,77,0,0,0.0,,,,,,,
312,0.0,0.0,0,0.0,FMX,105,24,288.9,-1,N,130.5,91,,N,98.1473,2022,Mustang Mach-E CAL RT 1 ER AWD,Electricity,,0.0,36.8571,,0,11.4,false,All-Wheel Drive,0.0,0,Ford,91.35,0,0,0.0,10,34.3429,Mustang Mach-E,0,0.08159999999999999,750,101,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,45140,Automatic (A1),0.0,5750,0,149.3,Small Sport Utility Vehicle 4WD,2022-02-11,104.51,0.0,2022-10-26,330.4,32.2857,98,,0.0,0.0,0,0,173,0,0,0.0,,EV,,258 and 258 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,30.7,19,T,Y,18.9901,2023,Ranger Tremor 4WD,Regular,2.3,0.0,0.0,4.0,471,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,19.0679,0,0,0.0,4,0.0,Ranger,0,15.65842105263158,2850,0,4,471.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46188,Automatic (S10),0.0,-4750,0,23.8,Standard Pickup Trucks 4WD,2022-11-07,18.927,0.0,2022-11-30,0.0,0.0,19,SIDI; with Stop-start,0.0,0.0,0,0,215,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,31.8,18,T,Y,17.0,2023,Bronco Sasquatch 4WD,Regular,2.3,0.0,0.0,4.0,523,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,18.0,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,523.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46199,Manual 7-spd,0.0,-6250,0,24.5,Small Sport Utility Vehicle 4WD,2022-11-07,16.0,0.0,2022-11-30,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,122,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,27,0,0.0,-1,N,50.1137,34,T,Y,29.602,2023,Escape FWD,Regular,1.5,0.0,0.0,3.0,299,0.0,false,Front-Wheel Drive,0.0,0,Ford,34.4563,0,0,0.0,6,0.0,Escape,0,9.917,1800,0,6,299.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46324,Automatic 8-spd,0.0,500,0,34.5429,Small Sport Utility Vehicle 2WD,2023-01-11,26.5426,0.0,2023-01-26,0.0,0.0,30,SIDI,0.0,0.0,0,0,37,0,0,0.0,,,,,,,
300,0.0,0.0,0,0.0,FMX,73,0,267.6,-1,N,85.5,60,,N,66.4363,2023,F-150 Lightning Platinum 4WD,Electricity,,0.0,50.7071,,0,9.3,false,All-Wheel Drive,0.0,0,Ford,59.85,0,0,0.0,10,50.7071,F-150 Lightning,0,0.1224,1150,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,46328,Automatic (A1),0.0,3750,0,104.3,Standard Pickup Trucks 4WD,2023-01-11,73.01,0.0,2023-10-19,326.5,46.1429,66,,0.0,0.0,0,0,54,0,0,0.0,,EV,,210 and 210 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,25,0,0.0,-1,N,43.3816,28,T,Y,26.0,2023,Bronco Sport 4WD,Regular,1.5,0.0,0.0,3.0,342,0.0,false,All-Wheel Drive,0.0,0,Ford,28.0,0,0,0.0,5,0.0,Bronco Sport,0,11.442692307692308,2050,0,5,342.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46385,Automatic 8-spd,0.0,-750,0,32.7408,Small Sport Utility Vehicle 4WD,2023-01-26,25.3012,0.0,2023-06-01,0.0,0.0,26,SIDI,0.0,0.0,0,0,32,0,0,0.0,,,,,,,
0,0.682,0.0,0,2.945643564356436,FMX,42,0,0.0,-1,N,55.9,37,,Y,39.7408,2023,Escape FWD PHEV,Regular Gas and Electricity,2.5,0.617,37.0,4.0,52,3.4,true,Front-Wheel Drive,91.1188,91,Ford,37.308,65,0,158.9,10,33.0,Escape,72,2.676412906100386,1350,0,9,52.0,111.2426,0.0,101.1863,40.61,0.0,0.0,Regular Gasoline,0,47220,Automatic (variable gear ratios),0.0,4750,111,58.8,Small Sport Utility Vehicle 2WD,2023-09-25,41.9805,0.655,2024-02-21,0.0,30.0,40,PHEV,130.2,33.08,58,0,39,0,101,0.0,Electricity,Plug-in Hybrid,37,78 kW DCPM,10.0,,
0,0.0,0.0,0,0.0,FMX,42,0,0.0,-1,Y,50.9,33,,Y,37.3452,2024,Maverick HEV FWD,Regular,2.5,0.0,0.0,4.0,237,0.0,false,Front-Wheel Drive,0.0,0,Ford,33.0844,0,0,0.0,7,0.0,Maverick,0,8.040810810810811,1450,0,7,237.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47364,Automatic (variable gear ratios),0.0,2250,0,58.4,Small Pickup Trucks 2WD,2023-11-06,41.7437,0.0,2024-02-21,0.0,0.0,37,Hybrid,0.0,0.0,0,0,110,0,0,0.0,,Hybrid,,216V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,22,0,0.0,-1,N,33.3839,24,T,Y,22.9529,2024,F150 Pickup 4WD HEV,Regular,3.5,0.0,0.0,6.0,387,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.8281,0,0,0.0,5,0.0,F150,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47612,Automatic (S10),0.0,-2250,0,28.4438,Standard Pickup Trucks 4WD,2024-02-21,22.2833,0.0,2024-03-19,0.0,0.0,23,SIDI; Hybrid,0.0,0.0,0,0,42,0,0,0.0,,Hybrid,,281V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,33.4531,24,,Y,18.8278,2024,F150 Pickup 4WD,Regular,5.0,0.0,0.0,8.0,472,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.8738,0,0,0.0,4,0.0,F150,0,15.65842105263158,2850,0,4,472.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47614,Automatic (S10),0.0,-4750,0,19.9307,Standard Pickup Trucks 4WD,2024-02-21,16.052,0.0,2024-03-19,0.0,0.0,19,SIDI & PFI,0.0,0.0,0,0,98,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,23,0,0.0,-1,N,46.7,31,T,Y,26.4115,2024,Escape AWD,Regular,2.0,0.0,0.0,4.0,341,0.0,false,All-Wheel Drive,0.0,0,Ford,31.0,0,0,0.0,5,0.0,Escape,0,11.442692307692308,2050,0,5,341.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47655,Automatic 8-spd,0.0,-750,0,29.4,Small Sport Utility Vehicle 4WD,2024-02-21,22.962,0.0,2024-03-19,0.0,0.0,26,SIDI,0.0,0.0,0,0,120,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,31.9683,23,T,Y,19.0102,2020,F150 Pickup 2WD,Regular,3.5,0.0,0.0,6.0,468,0.0,false,Rear-Wheel Drive,0.0,0,Ford,22.8916,0,0,0.0,3,0.0,F150,0,15.65842105263158,2850,0,3,468.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42171,Automatic (S10),0.0,-4750,0,20.7867,Standard Pickup Trucks 2WD,2019-10-16,16.6943,0.0,2020-04-14,0.0,0.0,19,SIDI & PFI,0.0,0.0,0,0,159,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,35.1813,25,T,Y,21.8271,2020,F150 Pickup 4WD,Diesel,3.0,0.0,0.0,6.0,466,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,25.0087,0,0,0.0,3,0.0,F150,0,16.236136363636366,2550,0,4,466.0,0.0,0.0,0.0,0.0,0.0,0.0,Diesel,0,42520,Automatic (S10),0.0,-3250,0,24.9524,Standard Pickup Trucks 4WD,2020-03-17,19.7693,0.0,2020-04-14,0.0,0.0,22,,0.0,0.0,0,0,150,0,0,0.0,,Diesel,,,,,
0,0.0,0.0,0,4.913076923076923,FMX,16,0,0.0,496,N,33.0,24,,Y,18.8946,2022,Explorer FFV AWD,Gasoline or E85,3.3,0.0,0.0,6.0,470,0.0,false,Part-time 4-Wheel Drive,15.2164,15,Ford,23.5747,0,3400,13.9,4,0.0,Explorer,0,15.65842105263158,2850,0,4,470.0,11.185,0.0,12.699,0.0,0.0,496.0,Regular Gasoline,0,44825,Automatic 10-spd,0.0,-4750,11,20.2,Standard Sport Utility Vehicle 4WD,2021-11-04,16.2544,0.0,2021-12-20,0.0,0.0,19,SIDI & PFI; FFV,21.3,0.0,0,0,98,0,13,0.0,E85,FFV,283,,3.0,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,27.9474,20,T,N,17.6899,2022,F150 Pickup Tremor 4WD,Regular,3.5,0.0,0.0,6.0,503,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,20.1979,0,0,0.0,3,0.0,F150,0,16.528333333333336,3000,0,3,503.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44882,Automatic (S10),0.0,-5500,0,19.9393,Standard Pickup Trucks 4WD,2021-11-23,16.0584,0.0,2022-01-12,0.0,0.0,18,SIDI & PFI,0.0,0.0,0,0,228,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,38.1,26,T,Y,23.3249,2022,Ranger 2WD,Regular,2.3,0.0,0.0,4.0,387,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,5,0.0,Ranger,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44986,Automatic (S10),0.0,-2250,0,26.7,Standard Pickup Trucks 2WD,2021-12-20,21.0347,0.0,2022-03-25,0.0,0.0,23,SIDI & PFI,0.0,0.0,0,0,87,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,25,0,0.0,-1,N,35.4,25,T,Y,25.1421,2022,F150 Pickup 2WD HEV,Regular,3.5,0.0,0.0,6.0,353,0.0,false,Rear-Wheel Drive,0.0,0,Ford,25.1517,0,0,0.0,5,0.0,F150,0,11.900400000000001,2150,0,5,353.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44987,Automatic (S10),0.0,-1250,0,32.5,Standard Pickup Trucks 2WD,2021-12-20,25.1342,0.0,2022-01-12,0.0,0.0,25,SIDI; Hybrid,0.0,0.0,0,0,112,0,0,0.0,,Hybrid,,281V Li-Ion,,,
0,0.0,0.0,0,3.991875,FMX,19,0,0.0,399,N,35.4424,24,,Y,21.0,2023,F150 Pickup 2WD FFV,Gasoline or E85,3.3,0.0,0.0,6.0,423,0.0,false,Rear-Wheel Drive,18.4172,18,Ford,24.0,0,2800,17.6929,4,0.0,F150,0,14.167142857142858,2550,0,4,423.0,14.0415,0.0,15.7225,0.0,0.0,399.0,Regular Gasoline,0,46163,Automatic (S10),0.0,-3250,14,24.43,Standard Pickup Trucks 2WD,2022-11-07,19.3882,0.0,2023-04-11,0.0,0.0,21,FFV; with Stop-start,25.924,0.0,0,0,58,0,16,0.0,E85,FFV,382/432,,5.0,,
0,0.0,0.0,0,0.0,FMX,14,0,0.0,-1,N,24.2,16,T,N,14.9167,2023,F150 RAPTOR 37 4WD,Regular,3.5,0.0,0.0,6.0,596,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,15.8851,0,0,0.0,2,0.0,F150,0,19.834,3600,0,2,596.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46181,Automatic (S10),0.0,-8500,0,17.5,Standard Pickup Trucks 4WD,2022-11-07,14.2081,0.0,2023-06-01,0.0,0.0,15,SIDI & PFI,0.0,0.0,0,0,149,0,0,0.0,,,,,,,
0,0.0,0.0,80,0.0,FMX,15,0,0.0,-1,N,32.3747,23,,N,17.8615,2023,Mustang Convertible,Regular,5.0,0.0,0.0,8.0,497,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.1611,0,0,0.0,4,0.0,Mustang,0,16.528333333333336,3000,0,4,497.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,46341,Automatic (S10),0.0,-5500,0,18.5983,Subcompact Cars,2023-01-26,15.0449,0.0,2023-03-01,0.0,0.0,18,,0.0,0.0,0,0,310,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,36.4,26,T,Y,20.7581,2023,Explorer RWD,Regular,3.0,0.0,0.0,6.0,428,0.0,false,Rear-Wheel Drive,0.0,0,Ford,25.8037,0,0,0.0,4,0.0,Explorer,0,14.167142857142858,2550,0,4,428.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46400,Automatic 10-spd,0.0,-3250,0,22.4,Standard Sport Utility Vehicle 2WD,2023-01-26,17.8951,0.0,2023-06-01,0.0,0.0,21,SIDI,0.0,0.0,0,0,2,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,40.2528,28,T,Y,23.4121,2024,Edge AWD,Regular,2.0,0.0,0.0,4.0,380,0.0,false,All-Wheel Drive,0.0,0,Ford,28.2883,0,0,0.0,5,0.0,Edge,0,12.935217391304349,2350,0,5,380.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46881,Automatic (S8),0.0,-2250,0,25.9845,Small Sport Utility Vehicle 4WD,2023-07-31,20.5184,0.0,2024-02-21,0.0,0.0,23,SIDI,0.0,0.0,0,0,135,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,34.6,24,T,Y,19.3053,2024,F150 Pickup 4WD,Regular,3.5,0.0,0.0,6.0,467,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,F150,0,15.65842105263158,2850,0,4,467.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47616,Automatic (S10),0.0,-4750,0,20.4,Standard Pickup Trucks 4WD,2024-02-21,16.4046,0.0,2024-03-19,0.0,0.0,19,SIDI & PFI,0.0,0.0,0,0,144,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,27,0,0.0,-1,N,47.3959,29,T,Y,27.9226,2020,EcoSport FWD,Regular,1.0,0.0,0.0,3.0,318,0.0,false,Front-Wheel Drive,0.0,0,Ford,28.9398,0,0,0.0,6,0.0,EcoSport,0,10.625357142857142,1900,0,6,318.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41629,Automatic (S6),0.0,0,0,35.4205,Small Sport Utility Vehicle 2WD,2019-07-16,27.142,0.0,2020-01-07,0.0,0.0,28,SIDI,0.0,0.0,0,0,33,0,0,0.0,,,,,,,
0,0.0,0.0,83,0.0,FMX,21,0,0.0,-1,N,45.8074,32,T,N,25.0787,2020,Mustang,Regular,2.3,0.0,0.0,4.0,354,0.0,false,Rear-Wheel Drive,0.0,0,Ford,31.7959,0,0,0.0,5,0.0,Mustang,0,11.900400000000001,2150,0,5,354.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,41952,Automatic (S10),0.0,-1250,0,27.1841,Subcompact Cars,2019-08-29,21.3827,0.0,2020-01-07,0.0,0.0,25,SIDI,0.0,0.0,0,0,56,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,26.1781,17,T,Y,16.8568,2021,Bronco Sasquatch 4WD,Regular,2.7,0.0,0.0,6.0,527,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,16.9008,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,527.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44001,Automatic (S10),0.0,-6250,0,20.9562,Small Sport Utility Vehicle 4WD,2021-06-02,16.8211,0.0,2021-10-18,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,289,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,35.5,23,T,Y,20.6379,2021,Explorer Timberline AWD,Regular,2.3,0.0,0.0,4.0,431,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,22.5597,0,0,0.0,4,0.0,Explorer,0,14.167142857142858,2550,0,4,431.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44164,Automatic (S10),0.0,-3250,0,24.3,Standard Sport Utility Vehicle 4WD,2021-07-06,19.2932,0.0,2021-10-18,0.0,0.0,21,SIDI,0.0,0.0,0,0,298,0,0,0.0,,,,,,,
270,0.0,0.0,0,0.0,FMX,90,24,247.9,-1,N,110.6,77,,N,83.8771,2021,Mustang Mach-E GT,Electricity,,0.0,43.5353,,0,10.3,false,All-Wheel Drive,0.0,0,Ford,77.42,0,0,0.0,10,40.1838,Mustang Mach-E,0,0.096,900,101,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,44797,Automatic (A1),0.0,5000,0,128.6,Small Station Wagons,2021-11-02,90.02,0.0,2022-02-02,288.1,37.4417,84,,0.0,0.0,0,0,274,0,0,0.0,,EV,,179 and 179 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,28,0,0.0,-1,Y,50.0,34,T,Y,30.2928,2022,Escape FWD,Regular,1.5,0.0,0.0,3.0,293,0.0,false,Front-Wheel Drive,0.0,0,Ford,34.3867,0,0,0.0,6,0.0,Escape,0,9.917,1800,0,6,293.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44810,Automatic 8-spd,0.0,500,0,36.1,Small Sport Utility Vehicle 2WD,2021-11-04,27.6039,0.0,2022-01-12,0.0,0.0,30,SIDI,0.0,0.0,0,0,3,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.913076923076923,FMX,16,0,0.0,470,N,31.6512,22,,Y,18.7139,2022,F150 Pickup 4WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,468,0.0,false,Part-time 4-Wheel Drive,17.1105,17,Ford,22.0,0,3400,14.1051,4,0.0,F150,0,15.65842105263158,2850,0,4,468.0,11.3442,0.0,13.3721,0.0,0.0,470.0,Regular Gasoline,0,44874,Automatic (S10),0.0,-4750,11,20.3554,Standard Pickup Trucks 4WD,2021-11-23,16.3711,0.0,2022-01-12,0.0,0.0,19,SIDI & PFI; FFV; Stop-Start,23.8777,0.0,0,0,113,0,13,0.0,E85,FFV,311/351,,4.0,,
0,0.0,0.0,83,0.0,FMX,14,0,0.0,-1,N,31.3,22,,N,16.9587,2022,Mustang Mach 1,Regular,5.0,0.0,0.0,8.0,523,0.0,false,Rear-Wheel Drive,0.0,0,Ford,22.4473,0,0,0.0,3,0.0,Mustang,0,17.500588235294117,3150,0,3,523.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,14,45052,Manual 6-spd,0.0,-6250,0,17.4,Subcompact Cars,2022-01-12,14.1316,0.0,2022-03-25,0.0,0.0,17,,0.0,0.0,0,0,74,0,0,0.0,,,,,,,G
0,0.0,0.0,0,0.0,FMX,24,0,0.0,-1,N,43.3041,26,,Y,25.0292,2023,Transit Connect Van FWD,Regular,2.0,0.0,0.0,4.0,355,0.0,false,Front-Wheel Drive,0.0,0,Ford,26.4837,0,0,0.0,5,0.0,Transit Connect,0,11.900400000000001,2150,0,5,355.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46370,Automatic (S8),0.0,-1250,0,30.8066,Special Purpose Vehicle 2WD,2023-01-26,23.9529,0.0,2023-03-01,0.0,0.0,25,SIDI,0.0,0.0,0,0,152,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,40.8,28,T,Y,23.8887,2023,Explorer RWD,Regular,2.3,0.0,0.0,4.0,370,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.0,0,0,0.0,5,0.0,Explorer,0,12.39625,2250,0,5,370.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46399,Automatic 10-spd,0.0,-1750,0,26.7,Standard Sport Utility Vehicle 2WD,2023-01-26,21.0347,0.0,2023-06-01,0.0,0.0,24,SIDI; Stop-Start,0.0,0.0,0,0,1,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,33.4,23,T,N,18.9704,2023,Expedition 2WD,Regular,3.5,0.0,0.0,6.0,468,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,4,0.0,Expedition,0,15.65842105263158,2850,0,4,468.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46406,Automatic (S10),0.0,-4750,0,20.2,Standard Sport Utility Vehicle 2WD,2023-01-26,16.2544,0.0,2023-06-01,0.0,0.0,19,SIDI,0.0,0.0,0,0,270,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,15,0,0.0,-1,N,28.5,19,T,N,17.3818,2023,Expedition Timberline AWD,Regular,3.5,0.0,0.0,6.0,523,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,19.0,0,0,0.0,3,0.0,Expedition,0,17.500588235294117,3150,0,3,523.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46415,Automatic (S10),0.0,-6250,0,19.1,Standard Sport Utility Vehicle 4WD,2023-01-26,15.4251,0.0,2023-06-01,0.0,0.0,17,SIDI,0.0,0.0,0,0,134,0,0,0.0,,,,,,,
0,0.0,0.0,81,0.0,FMX,22,0,0.0,-1,N,47.9,33,T,Y,25.8833,2024,Mustang,Regular,2.3,0.0,0.0,4.0,341,0.0,false,Rear-Wheel Drive,0.0,0,Ford,33.095,0,0,0.0,5,0.0,Mustang,0,11.442692307692308,2050,0,5,341.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46646,Automatic 10-spd,0.0,-750,0,28.0,Subcompact Cars,2023-06-23,21.9668,0.0,2024-05-29,0.0,0.0,26,SIDI & PFI,0.0,0.0,0,0,9,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,33.3323,23,T,Y,20.0,2024,Ranger 4WD,Regular,2.7,0.0,0.0,6.0,445,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,4,0.0,Ranger,0,14.8755,2700,0,4,445.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47613,Automatic (S10),0.0,-4000,0,23.5758,Standard Pickup Trucks 4WD,2024-02-21,18.7623,0.0,2024-04-16,0.0,0.0,20,SIDI & PFI,0.0,0.0,0,0,73,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,34.8,24,T,Y,20.3391,2024,Explorer AWD,Regular,3.0,0.0,0.0,6.0,444,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,Explorer,0,14.8755,2700,0,4,444.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47679,Automatic 10-spd,0.0,-4000,0,22.2,Standard Sport Utility Vehicle 4WD,2024-02-21,17.7469,0.0,2024-03-19,0.0,0.0,20,SIDI,0.0,0.0,0,0,25,0,0,0.0,,,,,,,
312,0.0,0.0,0,0.0,FMX,105,0,288.9,-1,N,130.5,91,,N,98.1474,2023,MUSTANG MACH-E CAL RT 1 ER AWD,Electricity,,0.0,36.8966,,0,10.1,false,All-Wheel Drive,0.0,0,Ford,91.35,0,0,0.0,10,34.3412,Mustang Mach-E,0,0.08159999999999999,750,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,46514,Automatic (A1),0.0,5750,0,149.3,Small Sport Utility Vehicle 4WD,2023-03-16,104.51,0.0,2023-06-01,330.4,32.2505,98,,0.0,0.0,0,0,42,0,0,0.0,,EV,,258 and 258 kW AC PMSM,,,
